msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
10420,"Akron, OH",0.12,0.11130019104997811,0.10671374875944775,0.1073285504836312,0.39016511692276273,0.1032515185223717,0.1066988050808658,0.10289136055950267,0.1023019760426102
10580,"Albany-Schenectady-Troy, NY",0.14,0.11928179448816455,0.11873053355191951,0.1189178403038925,0.3894091611221099,0.1342966777850751,0.1143504321036928,0.11400152455735652,0.11382196146379343
10740,"Albuquerque, NM",0.28,0.19085342182551396,0.29195203189678065,0.29069593164946356,0.6237316166663567,0.29580598676302317,0.18296313656130758,0.2786779452601209,0.2798821156589869
10900,"Allentown-Bethlehem-Easton, PA-NJ",0.17,0.14291891226778974,0.13468210456521487,0.13540324576843477,0.4923432740310606,0.1405655566079274,0.1370103412992592,0.12980538839394587,0.12911406069762962
11260,"Anchorage, AK",0.28,0.20808017359182318,0.28076377318921164,0.2784924639723615,0.584020873707694,0.27329703044014136,0.1994776978711307,0.2669789948207181,0.2691564032970274
11700,"Asheville, NC",0.03,0.09482356297332757,0.09192335567137172,0.0926981408118892,0.2928064870758889,0.1239275692270661,0.09090335575633561,0.08886580305513644,0.08812304917567093
12060,"Atlanta-Sandy Springs-Roswell, GA",0.14,0.1623037787980819,0.14535553671571427,0.14544226995720308,0.6909461480976121,0.13941531929172402,0.15559379633129483,0.13942937802967342,0.13934623052435163
12260,"Augusta-Richmond County, GA-SC",0.13,0.14108762559935303,0.13318466571352483,0.13397989707456376,0.6175295536769617,0.13905772762290197,0.13525476390591065,0.12844088395404557,0.127678529144182
12420,"Austin-Round Rock, TX",0.21,0.16769709643465253,0.22567963691150866,0.22538549034232352,0.6267332351303514,0.2511824291799821,0.1607641427773781,0.21606757612205973,0.2163495620481809
12540,"Bakersfield, CA",0.17,0.17177565548421164,0.18490130724767337,0.18517779986875588,0.6063517309697657,0.17459253596400284,0.1646740855450801,0.1775221568544095,0.17725709502473183
12580,"Baltimore-Columbia-Towson, MD",0.15,0.14529453174080956,0.1473449268617601,0.1474292941526721,0.6298450840722901,0.1584535731597254,0.13928774762450288,0.14133425443036274,0.14125337506220262
12940,"Baton Rouge, LA",0.08,0.13124284208786177,0.11126990287562363,0.11265061273228474,0.6086301870255378,0.11767904985006875,0.1258169846258711,0.10799339746654021,0.10666976908388127
13140,"Beaumont-Port Arthur, TX",0.11,0.14966699272484862,0.13008009069492685,0.1317817148835055,0.6304833454376536,0.14631002501677956,0.14347944179733843,0.12633357927717725,0.12470230384175134
13820,"Birmingham-Hoover, AL",0.06,0.1156586490522024,0.08114313487857663,0.08201457841391135,0.57141806165193,0.08577898427407263,0.11087707518485553,0.07862392178685332,0.0777885055756277
14260,"Boise City, ID",0.23,0.12680029308546653,0.15930147706037137,0.15862344767562309,0.3776729613206825,0.1804942937038032,0.12155810002201706,0.15206561790353323,0.152715616115395
14460,"Boston-Cambridge-Newton, MA-NH",0.14,0.14760823725973873,0.141745610565222,0.1418410877520605,0.5248303910808656,0.13669528468155423,0.14150579964983942,0.13597707633510894,0.13588554637768438
14860,"Bridgeport-Stamford-Norwalk, CT",0.15,0.15588657776794257,0.15468589576620995,0.1549503431467965,0.6193789384550935,0.15707511442372588,0.14944189600282093,0.1485443673066953,0.14829085274172316
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0.16,0.11214361786983952,0.09721314864234351,0.09763370380256112,0.4117086743822474,0.1052055071110382,0.10750736284706007,0.09359731940329408,0.0931941508854102
15980,"Cape Coral-Fort Myers, FL",0.11,0.14630791749642097,0.13850489286778456,0.13912649199734803,0.5511424341851081,0.14602280297694958,0.14025923786355518,0.13337470772663684,0.13277880682352025
16860,"Chattanooga, TN-GA",0.05,0.10995467303222262,0.09714798685043609,0.09815663358215759,0.4034491495996407,0.11399043710320193,0.10540891363184914,0.09409863015665199,0.0931316830201904
16700,"Charleston-North Charleston, SC",0.13,0.12495177636252056,0.13288651814570632,0.132958569118891,0.5334515954364915,0.14554278962020414,0.11978600490115812,0.12746177986232812,0.12739270762919722
16740,"Charlotte-Concord-Gastonia, NC-SC",0.16,0.14490806321557426,0.12761558283423116,0.12786678725246,0.6111473408974074,0.12854042809842497,0.13891725652781237,0.12258050305808031,0.1223396839633133
16980,"Chicago-Naperville-Elgin, IL-IN-WI",0.19,0.1551268676061759,0.153561683692114,0.15360607831695341,0.6703737510231416,0.15234534773574634,0.14871359387051017,0.1472556772361447,0.1472131179792585
17140,"Cincinnati, OH-KY-IN",0.09,0.10756234828144813,0.10211252083513458,0.10228509982175972,0.3862307691737194,0.11373017549866954,0.10311549266046557,0.09805641684530592,0.09789097264003317
17300,"Clarksville, TN-KY",0.21,0.14611277297363784,0.19097077786075156,0.18933923690826635,0.5304483350921996,0.22477376279085345,0.14007216102925138,0.1815115512601715,0.18307564084913275
17820,"Colorado Springs, CO",0.18,0.1626531359362473,0.24015922197846104,0.23910163243339141,0.496081681583012,0.26455081625338067,0.1559287103043713,0.22921666380672637,0.2302305303568231
17900,"Columbia, SC",0.12,0.12883961985894724,0.10870937556942878,0.10938636084979318,0.6040209986665486,0.12035864553480304,0.12351311670120767,0.10486409668044884,0.10421509940748117
18140,"Columbus, OH",0.11,0.12299088319343682,0.11961888562582516,0.11977230477271464,0.470907738802548,0.1319267665010275,0.11790617921479864,0.11482066365269229,0.11467358717874193
18580,"Corpus Christi, TX",0.22,0.1563453460363844,0.18269340630663436,0.18251095390334995,0.5193201690844285,0.20485343959492455,0.14988169781798386,0.17496556395767524,0.17514047339162073
19100,"Dallas-Fort Worth-Arlington, TX",0.19,0.164158528166335,0.1674569768616338,0.16750439390507976,0.6971631287092167,0.17499909108363973,0.15737186642668427,0.16057940697910583,0.16053395025680894
19660,"Deltona-Daytona Beach-Ormond Beach, FL",0.15,0.1343427119065443,0.13357420286318744,0.13399510433607512,0.48142367750298276,0.15055907581513006,0.12878869925133066,0.12845546251511097,0.12805196200185737
19740,"Denver-Aurora-Lakewood, CO",0.22,0.15544770320178447,0.1975982780380242,0.1974379968603118,0.5345344436310768,0.21987287889002086,0.14902116544209418,0.18927549129808205,0.18942914611194656
19780,"Des Moines-West Des Moines, IA",0.11,0.10938056741014403,0.10101558185365803,0.10211725889303118,0.35992325489108323,0.11195141988399185,0.10485854275388284,0.09789551481656675,0.09683938344269195
19820,"Detroit-Warren-Dearborn, MI",0.1,0.12635114588126117,0.1125403212216468,0.11273549189318362,0.5433501995843402,0.12584789806183533,0.1211275215158885,0.10807476754289623,0.1078876656408837
21340,"El Paso, TX",0.22,0.12084927566817369,0.1381310819740606,0.13768652904763462,0.29757207331120916,0.15020249567265764,0.1158531102870449,0.13199427589947,0.1324204500650072
21660,"Eugene, OR",0.23,0.1367085157764429,0.18202635071723663,0.1802556503122742,0.33960837120449155,0.22236574590702723,0.13105669577130538,0.17280349940062237,0.174500995295134
22180,"Fayetteville, NC",0.29,0.18493894745018644,0.23598038989036352,0.2353929294320784,0.6809143260632182,0.24749297195398579,0.177293179101437,0.22566128645376005,0.22622446005067806
22220,"Fayetteville-Springdale-Rogers, AR-MO",0.17,0.20527208950735934,0.17070869875787967,0.17259633605170113,0.5653252473532981,0.17036725686276333,0.19678570593875075,0.165460837437221,0.1636512390728625
23060,"Fort Wayne, IN",0.15,0.12288031155597928,0.12043406531985461,0.1209286398897073,0.43254948261799653,0.13689830794425623,0.11780017884335943,0.11592919342332636,0.11545506561519916
23420,"Fresno, CA",0.23,0.17532652005227492,0.21331642953893065,0.2130578332214587,0.6311443946990284,0.20629586350622506,0.16807814984040736,0.2042495704939089,0.20449747589112588
23540,"Gainesville, FL",0.22,0.15346123664600259,0.1804909583147596,0.18005442388503415,0.5593344680301061,0.19835343943386088,0.1471168236270846,0.17261059210069185,0.17302907927118957
24340,"Grand Rapids-Wyoming, MI",0.16,0.12842902385286642,0.13882037760399724,0.13887450741827934,0.4041541198693682,0.14213034031826657,0.12311949560490491,0.13313314072453383,0.13308124875158514
24660,"Greensboro-High Point, NC",0.09,0.14487186033722307,0.12801993741238765,0.1290046864251698,0.6164864263412341,0.12597866745943373,0.13888255035323963,0.12367135906547136,0.12272732166556038
24860,"Greenville-Anderson-Mauldin, SC",0.06,0.1400840839212714,0.1347581026314978,0.1351921373356707,0.5005585745723533,0.1296716717047384,0.13429271076934346,0.1296030076315597,0.12918691684265818
25420,"Harrisburg-Carlisle, PA",0.16,0.12136882937900743,0.12223493314217357,0.12275778370555068,0.43887074885351285,0.12982376582728694,0.11635118454548347,0.11768271655415286,0.11718148174204777
25540,"Hartford-West Hartford-East Hartford, CT",0.17,0.14826032254642793,0.14405456321247861,0.14430687828243594,0.5564521572515754,0.14640760382865653,0.14213092634768407,0.1383409258549416,0.13809904202514428
25860,"Hickory-Lenoir-Morganton, NC",0.1,0.10661872509306894,0.09135577775222724,0.09309048343667607,0.3568225558603561,0.10536773199483013,0.10221088085614759,0.08924192540364394,0.08757893613155399
46520,"Honolulu, HI",0.42,0.18453858880106597,0.37077643591340215,0.3690821129552008,0.7183714751928607,0.3805795697281621,0.17690937212804408,0.35382347557119315,0.3554477516245917
26420,"Houston-The Woodlands-Sugar Land, TX",0.19,0.17189500179359932,0.17005299263504373,0.1701344904497456,0.7158288681620515,0.1678198790275316,0.16478849782490052,0.16310076975410007,0.16302264123191731
26900,"Indianapolis-Carmel-Anderson, IN",0.11,0.12551305954096412,0.11883596773348656,0.1190912138262724,0.4890087027703628,0.12952285762510157,0.12032408344250606,0.11416773045059068,0.11392303677266538
27140,"Jackson, MS",0.03,0.1087851898331032,0.06952038449539125,0.07232135180700179,0.5813722352296132,0.07741407218950488,0.10428777934869092,0.06933143372750322,0.06664626434549192
27260,"Jacksonville, FL",0.16,0.15246484219605083,0.17195898562520667,0.17193900413052235,0.5864343815966568,0.18673551940952487,0.1461616222370769,0.16483068101188483,0.16484983642919754
28020,"Kalamazoo-Portage, MI",0.2,0.12479568336909973,0.14934114575514396,0.14792529694118023,0.4156687879618134,0.14774246686705103,0.11963636512316332,0.14180975141155686,0.14316706603249274
28140,"Kansas City, MO-KS",0.13,0.13605584667811177,0.149559874722805,0.14957217366762213,0.4789552631444554,0.16304198372633127,0.13043100939783037,0.14338854276105178,0.14337675228069982
28940,"Knoxville, TN",0.12,0.09512158339878393,0.09179416316526186,0.0922534254114712,0.28643113034477324,0.10780931120664644,0.09118905538529318,0.08843947313262669,0.0879991977617849
29180,"Lafayette, LA",0.09,0.12076689583130619,0.11746245301092025,0.11858063210408824,0.5196126448775088,0.12576794545912895,0.11577413620736365,0.11367825725976106,0.11260630606199666
29460,"Lakeland-Winter Haven, FL",0.15,0.16194646767531062,0.16051060581743137,0.1608794814331888,0.6265270068465494,0.16970352010204745,0.15525125720820673,0.15422838244044465,0.15387475692503907
29540,"Lancaster, PA",0.11,0.12272561948415253,0.10604402023941309,0.1073523660905276,0.396264576169648,0.10164300024522392,0.11765188206988861,0.10291419157869634,0.10165993552010842
29620,"Lansing-East Lansing, MI",0.11,0.13531482454717997,0.1671597329571212,0.16645270727826897,0.4436391816028308,0.17916349718066674,0.12972062269352186,0.15957119930810687,0.16024899504577228
29820,"Las Vegas-Henderson-Paradise, NV",0.31,0.19054638357594436,0.2625112328316833,0.26220968066503947,0.7249850990108099,0.2624041264181479,0.1826687919242127,0.25136937631160167,0.2516584616720751
30780,"Little Rock-North Little Rock-Conway, AR",0.14,0.12420731558945967,0.11155381023852924,0.11237118535418447,0.545403092029323,0.12574626160273739,0.11907232171547963,0.10772552220892462,0.10694193911422817
31080,"Los Angeles-Long Beach-Anaheim, CA",0.22,0.17146370279154832,0.21196711128800758,0.21194921683653714,0.7013021446198314,0.19758459766561798,0.16437502963839265,0.20318678666174925,0.2032039413186412
31140,"Louisville-Jefferson County, KY-IN",0.09,0.12926539823997185,0.1204498687576075,0.12093039406672051,0.44423754899427337,0.12428867648168795,0.12392129250087178,0.11593087507894119,0.11547021570531578
32580,"McAllen-Edinburg-Mission, TX",0.11,0.07691334809906976,0.0651254445022118,0.06669316137197484,0.1706047845119975,0.051738082246911,0.07373358715309265,0.06393592462262418,0.06243302049343254
32820,"Memphis, TN-MS-AR",0.1,0.13467187845291717,0.09461847999834228,0.09579878374433218,0.6187484398397347,0.09957476208329363,0.1291042573545042,0.09183825883219383,0.09070675134652346
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.24,0.17525260260386055,0.16733051978529165,0.1674125833651841,0.6639270308329936,0.16010225477608359,0.16800728829609163,0.16049139208166244,0.1604127211842221
33340,"Milwaukee-Waukesha-West Allis, WI",0.13,0.13565375660474127,0.1448578003556402,0.144959853831457,0.553831799502249,0.1492734048266098,0.1300455425809383,0.13896690600978504,0.13886907164111703
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0.15,0.12873057503877022,0.13439578638275643,0.13449507806447852,0.4526910358598186,0.13159023445164122,0.12340858002518418,0.12893476626912262,0.12883957951612363
33660,"Mobile, AL",0.1,0.11658852814898837,0.09057821977500553,0.0933865933144216,0.5876028369318645,0.1008109309042435,0.11176851110747839,0.08952579347098537,0.08683352405033486
