cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,n_eff_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,n_eff_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race,n_eff_race,couple_sides_n_alloc,couple_sides_kish
10180,0.9306559251014035,0.03533438505613511,0.9453079279741113,0.2175481452749265,668.8573681283631,1.1242728109028166,0.08696919801607246,1.03695729692713,0.5828375814831201,573.7278464278554,0.8838652280430541,0.04669963763791334,0.8889973950992581,0.13209343229650597,694.8308308306792,1628.4686493325419,1020.5750337075948
10420,1.0479117578384476,0.02159063194666579,1.0432183800917316,0.09404584543261262,2159.324094608928,0.9997515758578169,0.041757330029338464,0.9935904267712812,0.2436216896555414,1904.6758000288082,1.056501866343311,0.03141611785005371,1.0478807757299053,0.06444032997507293,2587.5958334798042,5145.023732156901,3957.189467644229
10500,0.9445053973649635,0.04471701950586786,0.960989101988635,0.3081000079888273,425.33283712157834,1.0781331424164118,0.08909695838955305,1.01649611736985,0.5945422946411909,457.4811600307929,1.2613384854864553,0.06966022358820154,1.175674661970909,0.25297869370454995,516.8227004665554,810.9472241504113,676.245892048865
10540,1.00066861586779,0.042409353468852794,0.9999073165259077,0.2859803310315909,514.0955117403885,1.2460550335298621,0.0976881440509881,1.0727665266278865,0.6380441641311897,487.18149094420033,0.802153995635136,0.055665727093795574,0.8235903469035579,0.17780091448619273,942.6048655611988,1205.5571924768387,938.7843606183988
10580,1.0358866433481908,0.017383853102098144,1.0334981687991884,0.06305354996353273,3224.784165202665,0.8614162705183206,0.03161826280891428,0.8790378430964574,0.15588037669674346,3026.808799790921,0.9795303388960648,0.021935813836711598,0.9776845215707429,0.032489600704629806,3996.6087137025543,8000.13802784735,5353.891223162814
10740,0.9192333500365134,0.021542837520665763,0.9266119481317079,0.09366889223155876,1774.1958797056461,0.947496935930206,0.04089479440675312,0.9538609560630626,0.2360119794709545,1965.2432560870188,0.6728842324289512,0.019793005445636717,0.6795329993764971,0.02661278674970587,2740.774231215302,5636.911103842988,3858.692371033854
10780,0.9030113485175542,0.029865484791074013,0.9187533096178787,0.16571322924936205,901.4194247384071,0.9259187787045772,0.06523789505274438,0.9472844817433327,0.4401399548838755,1061.647925347144,0.9817197888943516,0.03834250382747542,0.9762295473048556,0.09305177523953469,1220.1402594997646,1428.448083588495,1158.993806572464
10900,0.9655046618801604,0.01686229026467914,0.9674401061888926,0.0595486785708787,3018.535205729187,0.8655061954905264,0.03185908277109181,0.8827089276873495,0.15788760484216122,3219.0881036891155,0.9983888927210136,0.028566023684933765,0.9943117381111473,0.053879935289133644,2151.8055473693275,5728.669037034799,4126.339254894429
11020,1.0146900275916815,0.04192366692056092,1.0099969713122097,0.281299591409281,529.4669198978726,0.97957763842021,0.07063079935555462,0.9771241844218292,0.47957574615276277,795.0504149329387,0.8678596741523772,0.1376123474801261,0.8990882176604083,0.5692603222635817,469.5134746761434,1368.3395571677372,1135.604782048273
11100,0.9668663377677559,0.03141070652486764,0.9724758041231661,0.18013579540378433,900.8079441951521,1.087550216842169,0.08199620189902167,1.0249040979720294,0.5539567644592698,633.2103612138027,0.8612790032675305,0.04518352478052054,0.8689409117075764,0.12470802218428297,678.053013993243,2015.520472338806,1366.7495910069867
11180,1.302582070725622,0.06047066312441893,1.1658801598789412,0.44882763120735614,362.266941828824,1.175528242384972,0.11634867270111265,1.0319004129790128,0.7143300243277244,299.1314203557445,0.876945942968642,0.09955339286289472,0.8956604479878251,0.4088650549732818,295.62556895629723,897.8742267743559,644.9047092144513
11200,1.0291242443805186,0.033004435251510436,1.0230494456482975,0.19522005931055147,782.9688385178733,0.9226412778705794,0.057134017633626175,0.9421341123503139,0.3761608511800553,925.8608706027284,0.845589816540614,0.06383608039989318,0.8626674919896027,0.22142002058257565,708.0303041375461,1487.2891715043843,1142.9506180994401
11260,0.9066101985437711,0.028445503592981827,0.9205644635860566,0.15267858378486268,1000.4443313143865,0.8844001969649506,0.04990252867900986,0.9127756985562645,0.3150678543272176,1425.3637687937758,0.7444069223698394,0.02719392525036875,0.7531577382200288,0.049076180350798256,1285.33648360171,2171.095896658798,1556.6687236912258
11460,1.19175784756444,0.031784972118812635,1.1561732928993105,0.18366098476609696,1153.159106593005,1.0120024990679217,0.05605016239233148,0.9982169552850788,0.3672155101494196,1131.994204009996,0.8894763398704877,0.03437649183693223,0.8920089461230922,0.07618822098447933,1317.7836947780554,2608.798419496832,2207.7607192229757
11500,0.8961255386234547,0.04027184364631701,0.9231581597171071,0.2653352330314869,467.543087709431,1.049999767620351,0.11061794154994044,0.9976309212679856,0.6932780460073972,414.3393909852545,1.286162662273379,0.08473136907187857,1.1648469992244501,0.3337938412559645,508.277683593143,723.2711776942565,582.6876430035953
11540,1.1424057659956146,0.02773015140097807,1.121293938389344,0.14620458303119105,1536.4695374893956,1.061292980171556,0.07205658173813968,1.0187840087826447,0.48955857650177625,799.6530422046557,1.173243198728827,0.06498457052173118,1.116216337893976,0.22762904188293195,823.146009502904,1904.791445109216,1400.8433869802764
11700,0.9815543119214016,0.021678884767182643,0.9831130503129606,0.09474326047786451,1969.2280861882764,1.0335462290134807,0.04499946238305012,1.017462086768597,0.2722228181280303,1665.5580951957693,0.9870562290398276,0.04311311513666275,0.97966867631392,0.11482329673608939,1645.4043257954038,2710.6976398055504,2452.3458141547167
12020,0.9762418971048976,0.03315540642358999,0.9805220916206884,0.19665809192602043,745.5238768609672,1.0350616815049256,0.07168708575407866,1.005550155006248,0.48698947019924826,644.6117713689522,1.255158900394304,0.04654302992324921,1.2115010313769177,0.13132511730098148,1135.268322672677,1748.083571945056,1010.5473610225042
12060,1.0041803138660392,0.007285215804029129,1.0041081973321506,0.01168112356924035,17411.97103074336,0.9725036210471056,0.013795210390238141,0.9725701185865284,0.03395966191906444,16992.54022672502,1.0603138429822359,0.008136868847453326,1.0596809944197838,0.004599321759145551,19734.786672273,40553.389444084176,26778.51291786438
12100,0.954778551993781,0.02438996477109004,0.9598351978810792,0.11697618381237929,1421.3898534422442,0.8282295204682675,0.05518531004482887,0.8808759087134229,0.3600190389379059,1136.5087352772728,0.9904382970485821,0.03455614915234982,0.9852288809232602,0.07692522767361375,1210.489265027501,2533.043997228336,1679.5793848341384
12220,1.0811520935943388,0.037802595511374944,1.06108000495602,0.24140906465281767,642.1897166020518,1.1006704409071153,0.06229821737269338,1.0479710961908846,0.41755719107585426,937.7186648438018,1.1633294882383136,0.055122396134899714,1.12123417205117,0.1749512384385222,726.5150565376191,1132.59871059142,1211.5932811959563
12260,0.9719477881607517,0.021064398515809962,0.9742911100107687,0.0899245380913913,1985.6476464851344,0.9387261488501771,0.04699870384258696,0.9490817428254564,0.28978364512587057,1476.0536107450596,1.0543125850726511,0.030302886044086864,1.0463873515622413,0.06022451690508442,1722.9599547798655,3546.8217680346156,2852.241284070883
12420,1.0328970441820866,0.010509747965772252,1.0320594353591783,0.02400678952914947,9163.07714004669,0.8873689270624818,0.02164134813159152,0.8943036262750695,0.07962422901571857,7524.477809998007,0.8051120254050205,0.013766751481777821,0.8066472298530839,0.01305382072511933,5508.994992501217,18537.624293861685,11674.112133677047
12540,0.9366820269779302,0.014330254311865031,0.9393638163518747,0.04373111071840205,4000.9592800102837,1.0242474530565868,0.046700794314263494,1.0099503325613335,0.2871732409079937,2276.1726768671706,0.9662317348081686,0.025173849159838793,0.9643887811881716,0.042353163827751804,2450.779822315326,5899.978740539395,4397.603304025464
12580,1.0328735030412834,0.010584643636022342,1.0320247782337062,0.024341809651378984,8718.065865899218,0.9241120792648855,0.01993477120832102,0.9275553124895431,0.06838640428136035,7321.744347730407,0.9941238733138454,0.012477627383144311,0.9933563577440168,0.010748600624195468,8487.142033592136,20377.8456837744,14919.126247901771
12620,0.9720680802891022,0.03450402016531017,0.9775037711249299,0.20956099297209113,725.9692689785593,0.9994858315913332,0.08598650066403997,0.9850393940118711,0.5773015063065248,499.69223908970804,0.7894620439087429,0.11882764523634215,0.855600232417727,0.4963252616202324,545.1257338716855,1464.2990528480557,833.3069011851835
12700,1.001584499544083,0.03701754824379153,1.0007479511688917,0.2338064465941036,662.4411404269449,0.8229796597614973,0.06989536315050894,0.8948357074576023,0.4743534076989597,614.0920034821116,1.1644386543468184,0.052606963306278474,1.1253103364653867,0.16187397190153333,1008.1301853354248,1216.4559901420255,1073.6174891974827
12940,1.0332878661733118,0.02026784362295987,1.0303308921388579,0.08381132287645326,2325.6306535344743,0.964968295132578,0.03879157306747516,0.967033164546627,0.2175044314422735,2386.495222554793,1.1389443621866429,0.03315133588781184,1.1235416030309937,0.07123434622032734,1770.1050916568458,4618.687319242649,2943.519168556155
12980,0.9692515314140818,0.03499627842728587,0.9754135193686737,0.2142926315083515,713.1063434352251,1.0474375939479152,0.07469589500569261,1.0103992011964902,0.5075432207805015,814.0702820736847,0.8716623182303117,0.05416901456163847,0.8803402917371196,0.16997149880500223,1008.3105379857717,1165.187309103039,1282.3879449902179
13020,0.9975367746985959,0.03853813390165436,0.997653530612938,0.2485372574564837,623.706815550808,1.0278400965846703,0.08728501141072596,0.9966351633610143,0.584599143060097,511.5133792104367,1.0492952375684064,0.07654306509466512,1.0125605676611305,0.29021494715594204,936.3981202974574,936.3981202974574,1215.7969103071534
13140,0.9483441825099435,0.02599007732354656,0.9548378073981445,0.13075545148827367,1254.8992946422384,1.088870053894709,0.06444917789846144,1.0391991910300828,0.4341543663485815,1201.1695971353888,1.0864384341644238,0.03817710594846674,1.0713229787845393,0.09232467056291314,1082.6151647859833,2539.9482130932424,1730.0952775750295
13220,0.8633295908759941,0.042362360520432026,0.9017836011601773,0.28552776508112954,405.8555612728669,0.667781576220808,0.0960736397150667,0.8610857243014997,0.6303118426584828,416.1879885809921,0.7595901055873144,0.10991102578282638,0.8342091211560938,0.45742707630771123,461.3407637593599,598.6928569711891,381.80189513890485
13380,1.0544875809332506,0.03516234933604,1.0422938262130867,0.21589113843354174,790.2326874802432,0.9231496903026457,0.06821416147010835,0.946867635403369,0.4622294116679017,801.4818533710805,0.717191578142678,0.03941734148797254,0.7372970461136711,0.09782435380177466,1245.886458302281,1881.4837004371375,1268.2066649077608
13460,1.012087911755562,0.03413251899236542,1.0091871895964815,0.20599723146338395,858.8142619214907,1.0262141395171818,0.06444767962200265,1.0037462065841296,0.4341429441309626,835.9224414293036,0.7201680939081041,0.05135725776325517,0.7516556380578496,0.15545590132603354,1024.331949803611,1955.1179603040496,1306.5799700259004
13740,0.9546001047971512,0.041705610176294226,0.9667190026077968,0.2791958336441241,501.0454089348385,0.9308952306265359,0.08688695986972905,0.9562673923548484,0.5823774690929631,514.2204589948581,0.7309416083125465,0.06436951398723727,0.7739574806848037,0.22430248658597338,662.6420452599815,1314.2020714302996,979.007337242316
13780,0.9461253280892338,0.021428851400223336,0.9509384525119319,0.09277199968782379,1773.9227399304573,0.9597215149545225,0.0498685943046624,0.9643613639505401,0.3147743345847206,1379.8500129873075,0.8963951555371242,0.04669516693041917,0.8998716236791102,0.1320714821645338,1130.5958665811593,2558.589943221872,2169.613825755086
13820,1.0365050273244993,0.015590739456944988,1.0345281231180488,0.05135018807854979,4035.0332740621843,1.0935910910802358,0.03092540082673325,1.0757052542160517,0.15013797046659447,3657.9498136454877,1.182074649115296,0.02272231192640103,1.1730545580832432,0.034778685804735074,4589.013773411879,7566.450266761681,5420.806812282208
13900,0.9356937597637184,0.053351901841021426,0.9598684703519542,0.38795745894811173,298.95572781965296,0.8959759415616892,0.09984105765505333,0.9468387647989246,0.6480511768421601,383.390653879162,0.783823571908802,0.09936405730623048,0.84048479320285,0.40794516717726914,305.4162980288136,732.7950022739057,438.8582577804433
13980,1.0551910840245695,0.03138328461098303,1.0449048460349022,0.1798779621416308,892.6242108426454,1.178450125752756,0.0690721633930839,1.0828919559262868,0.46844910370617915,725.5638572822156,0.9951700964389042,0.06896251772673201,0.9771154890482779,0.2491929657251592,821.5039515252134,1378.7406759333735,1135.8318653372041
14010,1.171784182528017,0.03755524322772879,1.1302491006462592,0.23901281514546885,802.9320740744265,0.906741037855281,0.05886995160189795,0.9331730435323117,0.3903090089532444,1001.7253458999385,1.112575946455922,0.05285661086339822,1.0815981754883013,0.16316270028095503,855.2083852765406,1633.3107361303898,1095.6544617226018
14020,1.117459497916246,0.038605549467993425,1.0876929347240678,0.24919068937826186,729.8515525283005,1.0370782650271797,0.07120324028974495,1.0067965280168607,0.48360626620670616,642.2576165057058,0.9129613512943229,0.08072799537929237,0.9160114531266733,0.3126247987686809,466.1140155072708,1194.759302300249,996.2869580803339
14260,1.0725655087330734,0.020558300851054905,1.0661517528206241,0.08602260226816712,2508.30294007258,0.9162000410550012,0.04030099594534321,0.92964556957929,0.2307781182786401,2188.0135162506263,0.7835104316413678,0.026885686832010935,0.7901955959743567,0.04802307040613117,2782.0964599554973,5738.464611377304,4318.215160652133
14460,1.1010748802893826,0.007971840485647494,1.0996366048684294,0.013954581147924994,16829.497510525707,0.9462435962214171,0.014944494397644769,0.9473616058935528,0.03962022161403771,13859.727904846062,1.0271401752371436,0.011060211587849918,1.0262562614926423,0.00846479100432758,12842.230811975382,38258.27082526165,30068.164409065506
