msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
10420,"Akron, OH",0.12,0.14732100539118692,0.14113926052596923,0.14289181698020073,0.40676299763122176,0.14063079089346706,0.10699664485969092,0.10377980352624656,0.10250695271972346
10580,"Albany-Schenectady-Troy, NY",0.14,0.16180800820172458,0.16808314371664035,0.16844115977231344,0.41080833157467306,0.1896547332188637,0.11751829919326344,0.12233584005251999,0.12207581931303885
10740,"Albuquerque, NM",0.28,0.2406713268384691,0.33824621122202636,0.33462983937106305,0.6195850059076528,0.3241025520480946,0.17479533497119865,0.2430357435286886,0.24566225054709134
10900,"Allentown-Bethlehem-Easton, PA-NJ",0.17,0.1815290431338143,0.19084646688712192,0.19156019195514545,0.5135006484388743,0.2040468217179511,0.13184133863554376,0.13912678489706434,0.13860841898293014
11260,"Anchorage, AK",0.28,0.26771027169870204,0.3571606223076328,0.3524564329762358,0.6084755631158779,0.3215192420343766,0.1944332431765426,0.25598288368678046,0.25939945333282455
11700,"Asheville, NC",0.03,0.13000837624069578,0.13798441708528564,0.13844653026134954,0.31950734846280315,0.16759230328846933,0.09442278800958387,0.10055127027605959,0.10021564563615844
12060,"Atlanta-Sandy Springs-Roswell, GA",0.14,0.2080957491913422,0.19238899522864927,0.19269462602332377,0.6871367859186285,0.18928289118374944,0.15113626813715275,0.13995070432924106,0.13972873007981793
12260,"Augusta-Richmond County, GA-SC",0.13,0.1787252822245423,0.1631413033097981,0.16624432057659075,0.618544142100274,0.18090490923259447,0.12980501659521912,0.12074031453588072,0.11848664788727961
12420,"Austin-Round Rock, TX",0.21,0.2331749073238333,0.28920815607629774,0.2884893529236028,0.6326856950607194,0.31163323312446717,0.16935081784754122,0.2095247229585858,0.21004677699594937
12540,"Bakersfield, CA",0.17,0.1935341417475948,0.21233616325779828,0.2124487058529347,0.5814224253117055,0.20163641797481752,0.1405604297758292,0.15429774369709287,0.1542160059974931
12580,"Baltimore-Columbia-Towson, MD",0.15,0.1938270157043345,0.196553922461082,0.1968997829512844,0.6347005895458278,0.20712394046693727,0.14077313895911722,0.14300483555245352,0.14275364318553393
12940,"Baton Rouge, LA",0.08,0.1675893387918291,0.1376453214276077,0.14239466377529797,0.6145017284794614,0.1387032715420096,0.12171717751562715,0.10341872993212745,0.09996936644764971
