msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
10420,"Akron, OH",0.12,0.1488184397306665,0.13901479920868307,0.14102544215030707,0.40676299763122176,0.14063079089346706,0.10808420497914953,0.10242428844325527,0.10096399397816293
10580,"Albany-Schenectady-Troy, NY",0.14,0.16109984549694542,0.16783983690215853,0.16818898716274036,0.41080833157467306,0.1896547332188637,0.11700397312533486,0.1221526915389853,0.12189910986992905
10740,"Albuquerque, NM",0.28,0.2310024552216086,0.3361607647378649,0.33243613262060556,0.6195850059076528,0.3241025520480946,0.1677730042462886,0.24144249305173351,0.2441476275899155
10900,"Allentown-Bethlehem-Easton, PA-NJ",0.17,0.18862278808444785,0.19405605893218936,0.19511325834426851,0.5135006484388743,0.2040468217179511,0.13699340033368887,0.1417073142763639,0.14093948901112258
11260,"Anchorage, AK",0.28,0.27266719408054685,0.35605616289671943,0.35195018216257906,0.6084755631158781,0.3215192420343766,0.19803336837443258,0.25561520266006654,0.2585973039649347
11700,"Asheville, NC",0.03,0.13502673768543083,0.13938335132435498,0.14042694326293137,0.31950734846280315,0.16759230328846933,0.0980675353139761,0.1019896092694917,0.10123166687197821
12060,"Atlanta-Sandy Springs-Roswell, GA",0.14,0.20970196368373312,0.1935497032723168,0.19384192198457093,0.6871367859186285,0.18928289118374944,0.15230283336085929,0.14078396512724173,0.14057173183645344
12260,"Augusta-Richmond County, GA-SC",0.13,0.1814748643978998,0.16472197601480412,0.16778396467763498,0.618544142100274,0.18090490923259447,0.13180198957632308,0.12185853085983477,0.11963466256181872
12420,"Austin-Round Rock, TX",0.21,0.216458345078177,0.2875382481006537,0.28653360360450375,0.6326856950607196,0.31163323312446717,0.15720987386522162,0.20810429676223607,0.20883395232003904
12540,"Bakersfield, CA",0.17,0.20733694538411832,0.21503665675696484,0.21588506589003756,0.5814224253117054,0.20163641797481752,0.150585162330726,0.1567935113136905,0.15617732674132717
