msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
10420,"Akron, OH",0.12,0.14741583341507702,0.1410959813091435,0.14287551357661363,0.40676299763122176,0.14063079089346706,0.10706551677899377,0.10376796265210252,0.10247551978875608
10580,"Albany-Schenectady-Troy, NY",0.14,0.1618156968046936,0.1682339550972815,0.1685920716407157,0.41080833157467306,0.1896547332188637,0.11752388328983648,0.12244544467777811,0.12218535095581046
10740,"Albuquerque, NM",0.28,0.24017651612257912,0.33812482129939386,0.33449986679368304,0.6195850059076528,0.3241025520480946,0.17443596268548645,0.24294134674075937,0.24557408718975499
10900,"Allentown-Bethlehem-Easton, PA-NJ",0.17,0.18112069335953293,0.19039700710760418,0.19113073974770517,0.5135006484388743,0.2040468217179511,0.1315447614050171,0.13881488134195566,0.1382819842815101
11260,"Anchorage, AK",0.28,0.26733655185800226,0.35698893259754866,0.3522530456758881,0.6084755631158781,0.3215192420343766,0.1941618170552899,0.2558351670818979,0.2592747581280426
11700,"Asheville, NC",0.03,0.13008394550084473,0.13815277558758102,0.1386015910216825,0.31950734846280315,0.16759230328846933,0.09447767262884775,0.10066388816826694,0.100337921443545
12060,"Atlanta-Sandy Springs-Roswell, GA",0.14,0.2081554002102117,0.1927015361544935,0.19300685678386684,0.6871367859186285,0.18928289118374944,0.15117959161885555,0.14017747201733408,0.13995572303549236
12260,"Augusta-Richmond County, GA-SC",0.13,0.17915180128461483,0.1641408886501758,0.16722791379956925,0.618544142100274,0.18090490923259447,0.13011478985718736,0.12145468092569715,0.11921262906957843
12420,"Austin-Round Rock, TX",0.21,0.23307422933925945,0.289775010660659,0.2890457118643753,0.6326856950607196,0.31163323312446717,0.16927769720509087,0.20992879663322764,0.21045847347120042
12540,"Bakersfield, CA",0.17,0.19413573744611276,0.21309214624232192,0.213208502664694,0.5814224253117054,0.20163641797481752,0.1409973581088427,0.1548495707051795,0.15476506309020205
12580,"Baltimore-Columbia-Towson, MD",0.15,0.1941524455422004,0.19691359001343525,0.19726052920782502,0.6347005895458279,0.20712394046693727,0.14100949290400394,0.14326683918861555,0.14301486337789215
