cbsa,cbsa_title,est,published,gap_pct,n_alloc,pass
24340,"Grand Rapids-Wyoming-Kentwood, MI",1162325.4203438603,1162152.0,0.014922346118260377,49864.99125969113,True
27140,"Jackson, MS",611645.1389927967,611324.0,0.052531716863177626,27132.050715009977,True
27340,"Jacksonville, NC",207708.47885538483,207906.0,-0.09500502371993406,9615.77733474159,True
26420,"Houston-Pasadena-The Woodlands, TX",7440995.566516595,7442788.0,-0.024082823310364862,271437.753717987,True
12420,"Austin-Round Rock-San Marcos, TX",2427049.7305368227,2426592.0,0.018863102524968978,99596.9786522833,True
18580,"Corpus Christi, TX",443365.17661594896,448012.0,-1.0372095801119248,20217.596124917,True
31180,"Lubbock, TX",359110.08902395185,358708.0,0.1120936873311575,19957.448260387333,True
20580,"Eagle Pass, TX",57126.66693207065,58082.0,-1.6448005714840235,2195.660060804908,True
48300,"Wenatchee-East Wenatchee, WA",124492.0,124538.0,-0.03693651736819284,6500.0,True
13380,"Bellingham, WA",230412.0,230503.0,-0.03947887879984208,11173.0,True
45780,"Toledo, OH",601908.758339385,602322.0,-0.06860809676800177,31636.344045359063,True
48260,"Weirton-Steubenville, WV-OH",113856.02702685587,114754.0,-0.7825199758998668,6591.771221237905,True
14460,"Boston-Cambridge-Newton, MA-NH",4952418.045360711,4953354.0,-0.018895371485433847,239025.4362196908,True
49740,"Yuma, AZ",212102.24482879092,211741.0,0.17060693431641535,10201.830814185156,True
36420,"Oklahoma City, OK",1459941.944707417,1463267.0,-0.22723503588771365,48235.021481199656,True
21420,"Enid, OK",62147.063438917714,62146.0,0.0017111944738421431,3422.4977451969066,True
47930,"Waterbury-Shelton, CT",456041.0,454969.0,0.23562044886574687,18876.0,True
16700,"Charleston-North Charleston, SC",834561.0,834267.0,0.03524051652528507,36779.0,True
33500,"Minot, ND",77112.03918161329,76484.0,0.8211379917542108,4668.172807443078,True
28940,"Knoxville, TN",930981.3763313284,932241.0,-0.13511781488602043,47504.59599364402,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2079700.279987508,2079596.0,0.00501443489542995,89091.80822892957,True
32780,"Medford, OR",222833.0,222645.0,0.08443935412877002,9745.0,True
12580,"Baltimore-Columbia-Towson, MD",2848898.630617996,2849436.0,-0.018858798092106225,132262.6305659267,True
11500,"Anniston-Oxford, AL",116227.0,116090.0,0.11801188732879662,5281.0,True
13020,"Bay City, MI",102967.5032075426,103008.0,-0.039314220698781814,5440.387225272072,True
24660,"Greensboro-High Point, NC",786199.5734879147,786419.0,-0.027901985084954787,33910.60267387859,True
37140,"Paducah, KY-IL",101925.10816875704,102748.0,-0.8008835512544863,5636.243563026203,True
41180,"St. Louis, MO-IL",2809667.378190306,2810850.0,-0.04207345855146965,127816.87116733643,True
22900,"Fort Smith, AR-OK",229255.2873365986,229899.0,-0.27999802669929535,11230.920689489261,True
17020,"Chico, CA",207904.0,207929.0,-0.012023334888351311,10850.0,True
12540,"Bakersfield-Delano, CA",914680.0,915075.0,-0.04316586072179876,40934.0,True
46700,"Vallejo, CA",451734.0,451918.0,-0.04071535101500715,20815.0,True
46340,"Tyler, TX",241646.0,241740.0,-0.038884752213121536,11265.0,True
29700,"Laredo, TX",269200.0,269294.0,-0.03490608777024368,11459.0,True
10180,"Abilene, TX",183309.93523046665,180408.0,1.6085402146615746,11304.61187192001,True
31900,"Mansfield, OH",125160.0,125099.0,0.04876138098625889,5761.0,True
49660,"Youngstown-Warren, OH",427761.0,427420.0,0.07978101165130316,21599.0,True
21500,"Erie, PA",269312.0,269052.0,0.09663559460624713,13417.0,True
30020,"Lawton, OK",128161.0,127310.0,0.6684470976356924,6237.0,True
46660,"Valdosta, GA",149790.549019883,150188.0,-0.26463564340492685,6756.676961792236,True
14020,"Bloomington, IN",162504.1169892946,162569.0,-0.03991105973796302,7623.664095803922,True
29200,"Lafayette-West Lafayette, IN",226182.8510542877,226805.0,-0.2743100662297171,12161.88445880128,True
18020,"Columbus, IN",83510.0841633116,83536.0,-0.031023554740941664,3723.4040329778036,True
33340,"Milwaukee-Waukesha, WI",1569688.0,1568938.0,0.047803036193909514,49608.0,True
27620,"Jefferson City, MO",152628.9145814184,150437.0,1.457031568974645,8380.86764630198,True
12100,"Atlantic City-Hammonton, NJ",371365.0,371211.0,0.04148583958988284,19149.0,True
41620,"Salt Lake City-Murray, UT",1275830.9423587131,1275870.0,-0.0030612555579227194,56758.62723867163,True
16620,"Charleston, WV",205120.4353133552,205398.0,-0.13513504836697204,9194.959548251109,True
37620,"Parkersburg-Vienna, WV",87655.33415765823,88460.0,-0.9096380763528922,5013.858518711151,True
33660,"Mobile, AL",412670.0,412590.0,0.01938970891199496,17594.0,True
25060,"Gulfport-Biloxi, MS",421723.75748977845,421201.0,0.12411117014880085,18770.88755438583,True
48900,"Wilmington, NC",453445.0,453347.0,0.021616995369992523,21038.0,True
24140,"Goldsboro, NC",118740.0,118652.0,0.07416647001314769,5703.0,True
36740,"Orlando-Kissimmee-Sanford, FL",2793439.0,2793746.0,-0.010988830051121326,104458.0,True
37340,"Palm Bay-Melbourne-Titusville, FL",632971.0,632780.0,0.030184266253674263,28875.0,True
48680,"Wildwood-The Villages, FL",141976.0,143408.0,-0.9985495927702778,5700.0,True
16580,"Champaign-Urbana, IL",236851.30896849014,238842.0,-0.8334761187353417,13522.827084026345,True
42020,"San Luis Obispo-Paso Robles, CA",282254.0,281555.0,0.24826410470423188,14122.0,True
34900,"Napa, CA",135088.0,134869.0,0.1623797907599226,7940.0,True
28740,"Kingston, NY",181996.29737440328,182601.0,-0.33116063197721873,9722.491502337436,True
24020,"Glens Falls, NY",125916.0,126039.0,-0.09758884154904435,9141.0,True
17140,"Cincinnati, OH-KY-IN",2270182.796692968,2270706.0,-0.023041437642394896,99469.58278625431,True
18140,"Columbus, OH",2171990.5602172255,2175788.0,-0.17453169990709305,98278.99391395504,True
17860,"Columbia, MO",212758.8156383042,215014.0,-1.0488546614154457,9843.243979361941,True
38300,"Pittsburgh, PA",2435576.9809821695,2439940.0,-0.17881665195990437,127205.36111303384,True
46140,"Tulsa, OK",1036038.3173688417,1037534.0,-0.1441574571202746,48245.72491507963,True
39740,"Reading, PA",433254.0,433015.0,0.05519439280394444,20476.0,True
10900,"Allentown-Bethlehem-Easton, PA-NJ",873511.0,873603.0,-0.010531099366645948,37050.0,True
16540,"Chambersburg, PA",156637.46225498838,157379.0,-0.47117960147899096,6854.600455720427,True
15260,"Brunswick-St. Simons, GA",113728.25026513959,115074.0,-1.1694646356782665,5108.33155110439,True
30460,"Lexington-Fayette, KY",522032.7104701992,522560.0,-0.10090506923622598,24291.389687848994,True
17900,"Columbia, SC",848580.3784223135,849181.0,-0.07072951204590232,42324.940710372524,True
41100,"St. George, UT",196549.0,196431.0,0.06007198456455448,7664.0,True
46520,"Urban Honolulu, HI",1001106.0,1001146.0,-0.00399542124725065,53577.0,True
27980,"Kahului-Wailuku, HI",164541.4369151327,164589.0,-0.028898094567248192,8179.041641416526,True
34100,"Morristown, TN",122455.37265522167,122533.0,-0.06335219473801462,5618.2377118777995,True
25180,"Hagerstown-Martinsburg, MD-WV",301194.13143667765,302649.0,-0.4807115051833478,14495.681190746367,True
14580,"Bozeman, MT",123521.0,124074.0,-0.4457017586279156,4980.0,True
33780,"Monroe, MI",155570.0,155505.0,0.04179929905790811,6590.0,True
25860,"Hickory-Lenoir-Morganton, NC",368416.4530445174,368316.0,0.027273603242154346,16825.791059895215,True
38240,"Pinehurst-Southern Pines, NC",104538.85040635912,104876.0,-0.321474497159384,5547.385611350057,True
16020,"Cape Girardeau, MO-IL",98817.76762580575,98169.0,0.6608681211031457,5309.199662557065,True
45500,"Texarkana, TX-AR",147876.76969129097,146296.0,1.0805283065093878,9252.054137114297,True
27860,"Jonesboro, AR",136044.0,135792.0,0.1855779427359491,6514.0,True
47300,"Visalia, CA",478532.0,478693.0,-0.0336332471960108,21996.0,True
33700,"Modesto, CA",553826.0,553990.0,-0.029603422444448458,24418.0,True
31340,"Lynchburg, VA",263319.0,263798.0,-0.1815783288728497,13478.0,True
41660,"San Angelo, TX",121286.61024388122,120986.0,0.24846696632769338,5673.488412897228,True
47020,"Victoria, TX",98393.32048529494,98554.0,-0.16303703016118876,4677.2819161185635,True
44220,"Springfield, OH",135248.0,135158.0,0.06658873318634487,7674.0,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3711806.1782039325,3713668.0,-0.05013430915384801,126419.31956378379,True
41060,"St. Cloud, MN",201829.0785687919,202458.0,-0.3106429141886651,11220.99184624477,True
29420,"Lake Havasu City-Kingman, AZ",220440.0,220517.0,-0.0349179428343393,10428.0,True
22380,"Flagstaff, AZ",144780.0,144508.0,0.18822487336341243,9305.0,True
48700,"Williamsport, PA",113668.52616121963,113489.0,0.1581881602795281,9848.68671061331,True
17980,"Columbus, GA-AL",326880.3843404925,325615.0,0.38861365124225994,14819.115646832028,True
29020,"Kokomo, IN",83634.7336292719,83752.0,-0.14001620346750243,4419.3781098962545,True
48140,"Wausau, WI",138421.0,138403.0,0.013005498435727549,8639.0,True
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",382697.74597484036,383016.0,-0.0830915745450938,16696.708416051835,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2329484.0,2329548.0,-0.0027473140712275515,102345.0,True
20020,"Dothan, AL",153140.0,152674.0,0.30522551318495617,15396.0,True
19300,"Daphne-Fairhope-Foley, AL",246979.0,246989.0,-0.004048763305248412,8193.0,True
34740,"Muskegon-Norton Shores, MI",176065.0,175961.0,0.05910400600132984,8395.0,True
28020,"Kalamazoo-Portage, MI",262868.0,262375.0,0.18789899952358266,10765.0,True
27260,"Jacksonville, FL",1684540.8835450325,1683960.0,0.03449509163118302,66930.61297122025,True
37460,"Panama City-Panama City Beach, FL",213827.53049846517,211922.0,0.8991659659993647,10720.469596205492,True
15980,"Cape Coral-Fort Myers, FL",817802.0,817666.0,0.01663270822071604,37811.0,True
18880,"Crestview-Fort Walton Beach-Destin, FL",297512.7712868144,299547.0,-0.6791016812672418,15270.496691898556,True
19340,"Davenport-Moline-Rock Island, IA-IL",380244.64162508614,381503.0,-0.3298423275606911,20006.58869560903,True
22220,"Fayetteville-Springdale-Rogers, AR",577973.5535449929,577726.0,0.042849645851654634,24243.38588771652,True
40900,"Sacramento-Roseville-Folsom, CA",2425956.0,2426388.0,-0.017804242355303437,115503.0,True
39820,"Redding, CA",181161.0,181436.0,-0.15156859719129612,9869.0,True
36540,"Omaha, NE-IA",981899.9998449085,982064.0,-0.01669953843044023,39843.25704969419,True
13140,"Beaumont-Port Arthur, TX",396941.0,396827.0,0.028727883939348886,18619.0,True
49420,"Yakima, WA",256911.0,257152.0,-0.0937188899950224,12061.0,True
40340,"Rochester, MN",228147.9299071415,228522.0,-0.16369106381815046,11769.83177896477,True
25420,"Harrisburg-Carlisle, PA",603625.0,604155.0,-0.08772583194709967,27266.0,True
42340,"Savannah, GA",414591.0039080434,418285.0,-0.883128989076018,19121.240761992514,True
31420,"Macon-Bibb County, GA",232876.64135050835,234943.0,-0.8795148821167911,10495.4779501558,True
25980,"Hinesville, GA",86663.6881647936,85771.0,1.0407808755798524,4050.5901809932266,True
23060,"Fort Wayne, IN",455011.20878847054,455416.0,-0.08888383621336542,21878.58301967208,True
43640,"Slidell-Mandeville-Covington, LA",272483.0,272421.0,0.02275889156856483,10980.0,True
24580,"Green Bay, WI",331208.06308582186,331145.0,0.019043949273540188,13740.749500521775,True
22660,"Fort Collins-Loveland, CO",367427.0,367368.0,0.016060190326865703,17589.0,True
24860,"Greenville-Anderson-Greer, SC",966420.7025989564,961939.0,0.46590299374039446,47254.10820763708,True
44940,"Sumter, SC",103969.56274887748,104725.0,-0.7213533073502247,4991.062871622562,True
39340,"Provo-Orem-Lehi, UT",717199.656938667,717986.0,-0.10952066771957344,40761.74944651613,True
38860,"Portland-South Portland, ME",562895.0,562843.0,0.009238810822911541,20884.0,True
31700,"Manchester-Nashua, NH",427181.96214413043,426378.0,0.18855619758299758,18097.381180172462,True
19460,"Decatur, AL",157693.0,157747.0,-0.03423202976918737,7153.0,True
24780,"Greenville, NC",177234.0,177193.0,0.023138611570434498,7221.0,True
44700,"Stockton-Lodi, CA",797827.0,797334.0,0.061831051980725776,34571.0,True
33260,"Midland, TX",179602.54548558954,180019.0,-0.23133919997914842,6124.303785412627,True
31020,"Longview-Kelso, WA",112257.88129778448,112360.0,-0.09088528143068789,5741.153432774884,True
35620,"New York-Newark-Jersey City, NY-NJ",19796218.59022553,19798537.0,-0.011710005514402778,858848.2411687889,True
40380,"Rochester, NY",1056721.5613114513,1058413.0,-0.15980894873255974,62848.54318306761,True
49340,"Worcester, MA",867710.0,867788.0,-0.008988370431487876,43437.0,True
11200,"Amherst Town-Northampton, MA",155921.41010488744,162028.0,-3.7688485293360134,11113.219386130157,False
47580,"Warner Robins, GA",197033.31287727656,198209.0,-0.5931552667756949,7684.20196491469,True
33140,"Michigan City-La Porte, IN",112133.0,111917.0,0.19300016976866785,6008.0,True
41140,"St. Joseph, MO-KS",120223.05910319963,120012.0,0.17586499949974174,7935.474712633513,True
29940,"Lawrence, KS",120547.0,120302.0,0.2036541370883277,4197.0,True
11260,"Anchorage, AK",401738.94016032293,401964.0,-0.055990048779757794,12601.309654783323,True
11460,"Ann Arbor, MI",370051.0,369822.0,0.061921681241245786,17334.0,True
40580,"Rocky Mount, NC",144920.0,144952.0,-0.022076273525028976,6826.0,True
30860,"Logan, UT-ID",156163.0327325033,155102.0,0.6840870733474191,10263.620708404307,True
28100,"Kankakee, IL",108119.42865081358,106635.0,1.392065129473048,6393.491094322138,True
20940,"El Centro, CA",180215.0,180202.0,0.007214126369296678,7174.0,True
32900,"Merced, CA",290403.0,290201.0,0.06960692761224117,12542.0,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6318792.215018209,6318377.0,0.0065715454808896335,304331.8605496734,True
16300,"Cedar Rapids, IA",277171.2957606638,276624.0,0.1978482563565737,11217.750225259693,True
15380,"Buffalo-Cheektowaga, NY",1162002.0,1161343.0,0.05674464822192927,56746.0,True
21300,"Elmira, NY",82893.10310066894,82147.0,0.9082536193274794,5767.902107204948,True
17410,"Cleveland, OH",2170896.0,2171526.0,-0.029011856178558303,106462.0,True
10420,"Akron, OH",699982.0,699820.0,0.023148809693921295,31687.0,True
